,Price per sqft,Price,Area,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Average_price_per_sq_ft,Andheri,Badlapur,Boisar,Borivali,Chembur,Dahisar,Dombivli,Ghatkopar,Goregaon,Kalyan,Kamothe,Kandivali,Kharghar,Malad,Mira Road,Mulund,Naigaon,Nala Sopara,Panvel,Parle,Powai,Taloja,Thane,Ulwe,Vasai,Virar
4645,17368.42105263158,16500000,950,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4646,15909.09090909091,17500000,1100,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4647,7678.4,4799000,625,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4648,6629.834254143647,6000000,905,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4649,17738.359201773837,16000000,902,2,0,0,1,1,1,0,1,0,1,0,0,1,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4650,17647.058823529413,15000000,850,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4651,14000.0,4900000,350,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4652,13108.614232209738,17500000,1335,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4653,14728.682170542636,19000000,1290,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4654,19072.164948453606,18500000,970,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4655,18502.202643171808,21000000,1135,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4656,14801.762114537445,16800000,1135,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4658,17307.69230769231,9000000,520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4660,7142.857142857143,7500000,1050,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4661,5555.555555555556,7500000,1350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4662,5479.45205479452,2000000,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4663,11304.347826086956,13000000,1150,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4664,11454.545454545454,6300000,550,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4665,11384.615384615385,7400000,650,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4667,14521.739130434782,16700000,1150,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4668,8500.0,6800000,800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4669,7964.601769911505,4500000,565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4670,9787.234042553191,9200000,940,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4671,16551.724137931036,9600000,580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4672,16551.724137931036,9600000,580,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4674,6666.666666666667,5000000,750,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4675,14472.67128560431,18800000,1299,2,1,1,1,0,0,0,1,1,1,1,0,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4676,9659.09090909091,8500000,880,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4677,19933.333333333332,29900000,1500,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4678,14549.653579676675,18900000,1299,2,1,1,1,0,0,0,1,1,1,1,0,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4679,16071.42857142857,9000000,560,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4680,8080.80808080808,8000000,990,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4681,8202.83370618941,11000000,1341,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4682,11501.597444089457,18000000,1565,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,20301.178301132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4683,16310.679611650485,8400000,515,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4684,17222.222222222223,15500000,900,2,0,1,1,0,0,0,1,1,1,1,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4685,7939.914163090129,7400000,932,2,0,0,1,1,0,1,1,1,1,1,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4686,30319.14893617021,28500000,940,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4687,26315.78947368421,27500000,1045,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4688,16620.498614958447,24000000,1444,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4689,21666.666666666668,13000000,600,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4690,13823.529411764706,9400000,680,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4691,17241.379310344826,15000000,870,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4692,12952.380952380952,13600000,1050,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4693,16304.347826086956,7500000,460,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4694,17777.777777777777,24000000,1350,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4695,27142.85714285714,28500000,1050,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4696,18000.0,31500000,1750,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4697,3768.1159420289855,2600000,690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4698,21052.63157894737,20000000,950,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4699,16454.545454545456,18100000,1100,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4700,16818.18181818182,18500000,1100,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4701,25000.0,26500000,1060,2,0,1,1,1,0,0,1,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4702,16611.295681063122,10000000,602,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4703,16086.95652173913,18500000,1150,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4704,18190.47619047619,19100000,1050,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4705,20833.333333333332,12500000,600,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4706,16111.111111111111,14500000,900,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4707,16431.924882629108,17500000,1065,2,1,1,1,0,0,0,1,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4708,16818.18181818182,18500000,1100,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4709,16000.0,20000000,1250,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4710,25217.391304347828,29000000,1150,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4711,17657.65765765766,9800000,555,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4712,12909.09090909091,14200000,1100,2,0,1,1,0,0,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4713,16017.316017316018,18500000,1155,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4714,10077.519379844962,6500000,645,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4715,13293.051359516616,22000000,1655,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4716,24064.171122994652,22500000,935,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4717,3478.2608695652175,2000000,575,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4720,14000.0,14000000,1000,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4721,15454.545454545454,8500000,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4722,15454.545454545454,8500000,550,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4723,9207.920792079209,9300000,1010,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4724,17677.41935483871,13700000,775,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4725,16727.272727272728,18400000,1100,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4726,16363.636363636364,18000000,1100,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4727,16545.454545454544,18200000,1100,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4728,17948.71794871795,10500000,585,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4729,17857.14285714286,20000000,1120,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4730,20769.23076923077,13500000,650,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4732,16250.0,26000000,1600,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4733,5277.777777777777,2850000,540,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4734,17500.0,17500000,1000,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4735,18076.923076923078,23500000,1300,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4736,14615.384615384615,9500000,650,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4737,18691.58878504673,20000000,1070,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4738,20000.0,20000000,1000,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4739,26530.61224489796,26000000,980,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4740,22335.02538071066,22000000,985,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4741,15833.333333333334,9500000,600,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4742,17000.0,17000000,1000,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4743,24782.608695652172,28500000,1150,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4744,17529.215358931553,21000000,1198,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4745,12727.272727272728,14000000,1100,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4746,30021.83406113537,27500000,916,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4747,16363.636363636364,18000000,1100,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4748,21688.31168831169,16700000,770,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4749,6071.428571428572,6800000,1120,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4750,15925.925925925925,21500000,1350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4751,15925.925925925925,21500000,1350,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4752,6926.406926406927,8000000,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4753,17692.30769230769,11500000,650,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4754,3389.830508474576,2000000,590,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4755,15625.0,25000000,1600,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4756,21111.11111111111,19000000,900,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4757,5680.600214362272,5300000,933,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4758,26785.714285714286,30000000,1120,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4759,22105.263157894737,21000000,950,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4760,21035.59870550162,32500000,1545,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4761,18235.29411764706,15500000,850,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4762,18518.51851851852,25000000,1350,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4763,5647.058823529412,2400000,425,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4765,9411.764705882353,8000000,850,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4766,9126.984126984127,11500000,1260,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4767,7931.0344827586205,9200000,1160,2,1,1,1,0,0,0,1,1,1,0,1,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4768,8773.584905660377,9300000,1060,2,1,1,1,1,0,1,0,1,0,1,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4769,5797.101449275362,4000000,690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4770,3737.373737373737,3700000,990,2,0,1,1,1,0,1,0,1,1,0,0,0,1,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4771,18000.0,13500000,750,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4772,10740.74074074074,5800000,540,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4773,8979.591836734693,4400000,490,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4774,7735.8490566037735,4100000,530,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4775,10370.37037037037,5600000,540,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4776,13750.0,22000000,1600,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4777,8201.304753028891,8800000,1073,2,1,1,1,0,0,0,1,1,1,0,1,1,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4778,8769.23076923077,5700000,650,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4779,7125.506072874494,8800000,1235,2,0,1,1,1,0,1,1,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4780,4879.87987987988,6500000,1332,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
